Page path and screen class,Session manual medium,Views,Users,Views per user,Average engagement time,Event count,Key events,Total revenue
/article/2023/09/penn-new-restaurant-hangry-joes-hot-chicken,organic,123,74,1.662162162,5.378378378,294,0,0
/article/2023/10/walkout-palestine-israel-penn-perspective-hate-demonstration,organic,123,59,2.084745763,10.96610169,241,0,0
/article/2023/11/penn-crushes-app-anonymous-matching-platform-students,referral,123,63,1.952380952,3.825396825,307,0,0
/article/2024/01/penn-rush-parker-transition-team,organic,123,74,1.662162162,9.310810811,248,0,0
/article/2024/02/black-penn-clubs-spotlight-community,organic,123,64,1.921875,18.046875,250,0,0
/article/2024/02/penn-philadelphia-opioid-settlement-ruling,referral,123,89,1.382022472,1.056179775,316,0,0
/article/2024/04/penn-annenberg-climate-action-research,referral,123,43,2.860465116,7.11627907,257,0,0
/page/ethics-policy,organic,123,21,5.857142857,51.85714286,181,0,0
/article/2013/03/peaking-at-16-the-reality-of-female-gymnasts,organic,122,64,1.90625,14.734375,314,0,0
/article/2013/04/perelman-students-make-fun-of-med-school-in-annual-parody,organic,122,17,7.176470588,27.11764706,237,0,0
/article/2021/01/penn-professor-nakia-rimmer-quakers-basketball-fan,organic,122,52,2.346153846,25.90384615,283,0,0
/article/2022/01/30-under-30-2022-penn-alumni-featured,organic,122,53,2.301886792,13.22641509,288,0,0
/article/2022/01/rhodes-scholar-recipient-fierceton-withdraws-scholarship-following-university-investigation,organic,122,53,2.301886792,24.20754717,234,0,0
/article/2023/07/penn-sports-dualsportathletes,organic,122,70,1.742857143,13.24285714,314,0,0
/article/2023/09/penn-admin-statement-hillel-vandalism,organic,122,74,1.648648649,3.945945946,232,0,0
/article/2023/10/penn-fafsa-changes-2023-financial-aid-simplification-act,organic,122,54,2.259259259,9.685185185,246,0,0
/article/2023/10/penn-palestine-protest-college-green-october-18,organic,122,60,2.033333333,16.38333333,221,0,0
/article/2024/01/penn-paideia-founding-faculty-director-carpini-honored,email,122,102,1.196078431,0.7745098039,302,0,0
/article/2024/02/penn-second-annual-du-bois-lecture-aldon-morris,organic,122,38,3.210526316,17.44736842,234,0,0
/article/2024/04/crossword-04-05,email,122,67,1.820895522,12.56716418,270,0,0
/article/2024/04/penn-nursing-clinical-rotation-student-experiences,organic,122,39,3.128205128,46.43589744,231,0,0
/article/2024/04/penn-sustainability-hosts-2024-earth-week,organic,122,32,3.8125,12.5625,232,0,0
/article/2007/02/when_greys_and_judaism_collide,organic,121,46,2.630434783,16.97826087,281,0,0
/article/2015/04/alpha-chi-omega-sorority-at-penn-to-move-off-campus,referral,121,69,1.753623188,6.391304348,296,0,0
/article/2016/12/sound-of-bells-on-locust,organic,121,39,3.102564103,26.25641026,255,0,0
/article/2017/05/ceo-penn-doubts-phd-gabriel-otte-frenome,organic,121,62,1.951612903,17.90322581,303,0,0
/article/2018/01/jessica-li-gpa-grades-winter-break-penn-upenn-ivy-league,organic,121,55,2.2,14.07272727,288,0,0
/article/2018/04/conor-lamb-jewish-upenn-philadelphia-israel-penn-politics-voting-online-comment,organic,121,63,1.920634921,10.46031746,301,0,0
/article/2019/10/quad-single-sink-housing-room-penn,organic,121,54,2.240740741,14.61111111,289,0,0
/article/2022/12/10-pm-curfew-philadelphia-city-council,organic,121,58,2.086206897,13.9137931,298,0,0
/article/2023/01/mini-crossword-01-30,organic,121,50,2.42,7.7,170,0,0
/article/2023/02/penn-dining-halls-food-health-code-violations-poisoning,referral,121,75,1.613333333,1.88,231,0,0
/article/2023/03/mini-crossword-03-17,organic,121,30,4.033333333,2,202,0,0
/article/2023/10/dating-commitment-game-stakes-risk-romance,organic,121,71,1.704225352,12.88732394,265,0,0
/article/2023/10/penn-radian-student-reactions,organic,121,57,2.122807018,15.56140351,259,0,0
/article/2024/02/honoring-julian-abele-legacy-through-fellowship-fund,organic,121,27,4.481481481,39.25925926,234,0,0
/article/2024/02/penn-freedom-school-palestine-stages-study-in-rally,referral,121,57,2.122807018,27.57894737,298,0,0
/article/2024/02/penn-students-preservation-of-chinatown-lunar-new-year,organic,121,59,2.050847458,4.86440678,222,0,0
/article/2024/03/crossword-03-20,organic,121,45,2.688888889,2.4,187,0,0
/article/2024/03/mini-crossword-03-21,referral,121,32,3.78125,0.25,238,0,0
/article/2024/03/penn-energy-week-recap-2024,organic,121,30,4.033333333,22,231,0,0
/article/2024/04/penn-mens-heavyweight-rowing-senior-team-captain-ben-rutherford,email,121,36,3.361111111,64.16666667,243,0,0
/article/2024/04/penn-womens-lacrosse-vs-princeton-recap-ivy-league,organic,121,36,3.361111111,65.86111111,239,0,0
/article/2000/10/wharton_scholars_far_from_it,organic,120,40,3,85.025,271,0,0
/article/2002/12/secret_society_has_history_of_questionable_activities,organic,120,59,2.033898305,10.83050847,269,0,0
/article/2018/02/bernstein-upenn-student-college-parents-student-death-philadelphia-homicide,organic,120,48,2.5,49.6875,268,0,0
/article/2023/09/philadelphia-temple-uber-free-rides-student-safety-offer-penn,organic,120,61,1.967213115,16.55737705,308,0,0
/article/2023/10/liz-magill-calls-for-resignation-free-speech-hostile-takeovers,organic,120,50,2.4,48.44,240,0,0
/article/2024/01/penn-gymnastics-regionals-west-virginia-big-12,referral,120,102,1.176470588,0,309,0,0
/article/2024/02/crossword-02-27,organic,120,43,2.790697674,1.11627907,196,0,0
/article/2024/02/penn-mens-basketball-vs-dartmouth-ivy-league-recap,organic,120,59,2.033898305,65.57627119,351,0,0
/article/2024/04/penn-iron-gate-theater-reopens-update,organic,120,48,2.5,17.47916667,216,0,0
/article/2024/04/penn-wellness-at-penn-super-initiatives-spring-fling,organic,120,37,3.243243243,37.48648649,204,0,0
/section/daybreak,referral,120,52,2.307692308,2.057692308,224,0,0
/article/1994/12/hivpositive_lawyer_explains_case,organic,119,49,2.428571429,21.81632653,281,0,0
/article/2010/03/sas_grad_speaker_announced,email,119,54,2.203703704,13.44444444,273,0,0
/article/2021/02/monet-dating-app-created-penn-students-gap-year,organic,119,52,2.288461538,8.403846154,279,0,0
/article/2022/11/penn-lauder-gregory-van-pelt-first-year-college-houses,organic,119,43,2.76744186,36.04651163,244,0,0
/article/2023/11/penn-football-harvard-loss-column-quarterback-aidan-sayin-ivy-league,organic,119,88,1.352272727,6.272727273,295,0,0
/article/2023/12/penn-board-trustees-chair-scott-bok-resigns-announcement,organic,119,77,1.545454545,6.077922078,235,0,0
/article/2024/02/penn-admiral-rachel-levine-policy-seminar-ldi,organic,119,76,1.565789474,8.842105263,255,0,0
/article/2024/04/mini-crossword-04-04,referral,119,53,2.245283019,5.132075472,240,0,0
/page/advertise-print-ads,organic,119,47,2.531914894,4.29787234,204,0,0
/article/2018/08/mcit-online-masters-computer-science-program-upenn-philly-graduate-students,organic,118,44,2.681818182,15.95454545,272,0,0
/article/2022/01/penn-sophomore-dies-off-campus-at-21,organic,118,42,2.80952381,13.07142857,241,0,0
/article/2022/11/wharton-ivy-league-online-mba-program,organic,118,58,2.034482759,9.051724138,304,0,0
/article/2023/01/penn-sophomores-first-tech-consulting-club-diversatech,organic,118,56,2.107142857,5.696428571,285,0,0
/article/2023/02/mini-crossword-02-06,organic,118,47,2.510638298,1.255319149,169,0,0
/article/2023/02/sidechat-greek-life-degrading-women-sororities-trolling,organic,118,62,1.903225806,5.35483871,280,0,0
/article/2023/10/penn-ezekiel-emanuel-nyt-opinion-piece-moral-liberal-education,organic,118,59,2,10.66101695,275,0,0
/article/2023/11/mini-crossword-11-29,organic,118,60,1.966666667,1.583333333,157,0,0
/article/2024/01/penn-mosque-vandalized-west-philadelphia,email,118,107,1.102803738,0,264,0,0
/article/2024/02/penn-black-student-athletes-at-penn-black-history-month,organic,118,65,1.815384615,6.569230769,209,0,0
/article/2024/02/penn-football-kevin-stefanski-alumni-nfl-coach-of-the-year,organic,118,71,1.661971831,2.225352113,252,0,0
/article/2024/03/mini-crossword-03-22,email,118,59,2,10.13559322,243,0,0
/article/2024/03/penn-4c-research-projects-social-justice-philadelphia,organic,118,37,3.189189189,11.83783784,224,0,0
/article/2024/03/penn-mens-lacrosse-vs-brown-ivy-league-opener,organic,118,34,3.470588235,41.52941176,220,0,0
/article/2024/04/penn-wellness-at-penn-super-initiatives-spring-fling,referral,118,37,3.189189189,15.2972973,214,0,0
/article/2016/06/guide-to-dorms,organic,117,63,1.857142857,12.57142857,260,0,0
/article/2017/09/lucy-hu-penn-face-is-a-part-of-who-we-are,organic,117,47,2.489361702,22.87234043,224,0,0
/article/2017/09/updated-veterinary-students-cause-of-death-is-still-unknown,organic,117,52,2.25,19.65384615,286,0,0
/article/2021/04/upenn-mental-health-caps-suicide-gregory-eells,organic,117,55,2.127272727,68.54545455,222,0,0
/article/2023/01/mini-crossword-01-27,organic,117,51,2.294117647,2.254901961,181,0,0
/article/2023/04/penn-closet-reopens-in-williams-hall-first-floor-sustainable-clothing,organic,117,56,2.089285714,28.41071429,285,0,0
/article/2023/04/penn-police-captain-commanding-officer-nicole-mccoy-assault,organic,117,77,1.519480519,27.66233766,294,0,0
/article/2023/10/benjamin-franklin-legacy-reflection-flaws-achievements,organic,117,44,2.659090909,19.59090909,275,0,0
/article/2023/12/penn-alumnus-football-coach-mike-elko-texas-am-defensive-line,organic,117,84,1.392857143,3.761904762,278,0,0
/article/2024/01/penn-congress-house-education-workforce-antisemitism-investigation,(not set),117,59,1.983050847,0,176,0,0
/article/2024/01/penn-most-cited-researchers,(not set),117,92,1.27173913,0,135,0,0
/article/2024/01/penn-off-campus-housing-student-perspectives,organic,117,66,1.772727273,5.484848485,176,0,0
/article/2024/03/crossword-03-15,email,117,50,2.34,17.38,243,0,0
/article/2024/03/penn-womens-lacrosse-vs-maryland-recap,referral,117,46,2.543478261,22.58695652,232,0,0
/article/2024/03/upenn-fight-night-more-gapsa-funding,referral,117,44,2.659090909,25.36363636,261,0,0
/article/2024/04/penn-provost-appoints-committee-community-engaged-scholarship,referral,117,42,2.785714286,18.11904762,244,0,0
/article/2024/04/penn-wharton-peru-president-francisco-sagasti-governance,email,117,55,2.127272727,7.472727273,250,0,0
/section/sports_column,organic,117,35,3.342857143,4.714285714,167,0,0
/staff/zion-abebe,organic,117,39,3,0.8205128205,211,0,0
/article/1994/09/national_frat_orders_indefinite_pledge_moratorium,organic,116,54,2.148148148,27.72222222,288,0,0
/article/2015/02/whats-your-sex-number,organic,116,75,1.546666667,16.69333333,317,0,0
/article/2017/04/adam-grant-criticizes-hypercompetitiveness-teaches-a-class-hard-to-get-into,organic,116,44,2.636363636,22.77272727,242,0,0
/article/2017/06/student-run-performing-arts-organizations,organic,116,54,2.148148148,5.62962963,272,0,0
/article/2018/08/penn-mens-basketball-jerome-allen-bribes-controversy-morris-esformes-recruit-how-good-was-he,organic,116,77,1.506493506,12.50649351,290,0,0
/article/2019/08/penn-dining-dollars-retail-eating-campus,organic,116,38,3.052631579,11.15789474,250,0,0
/article/2022/01/history-of-the-philadelphia-sphas,organic,116,64,1.8125,23.546875,298,0,0
/article/2022/04/upenn-gene-therapy-program-jim-wilson-corrupt-investigation-toxic-workplace,referral,116,65,1.784615385,32.92307692,244,0,0
/article/2023/10/penn-housing-deadlines,organic,116,54,2.148148148,7.314814815,223,0,0
/article/2024/01/mini-crossword-01-31,email,116,81,1.432098765,0,255,0,0
/article/2024/02/penn-new-farmers-fridge-in-huntsman,referral,116,75,1.546666667,0.48,238,0,0
/article/2024/02/penn-nursing-hilaria-supa-huaman-renfield-foundation-award,organic,116,49,2.367346939,7.530612245,241,0,0
/article/2024/02/penn-pennsylvania-house-abortion-bill-tarik-khan-trap-laws,organic,116,74,1.567567568,2.72972973,228,0,0
/article/2024/04/penn-baseball-cornell-series-loss-ivy-league-sports,organic,116,35,3.314285714,9.714285714,205,0,0
/multimedia/baa5de90-3fc9-45dd-a6b4-869862fbbedb,referral,116,18,6.444444444,10.44444444,214,0,0
/multimedia/ca314d45-8a6a-4a9b-8156-2870ec8a73e6,email,116,25,4.64,2.36,188,0,0
/article/2016/09/james-lee-the-myth-of-the-penn-face,organic,115,45,2.555555556,31.71111111,244,0,0
/article/2019/11/penn-carey-law-ruger-rename-backlash-student-alumni,organic,115,60,1.916666667,22.4,276,0,0
/article/2020/10/philadelphia-record-voter-registration-level-2020-election,organic,115,55,2.090909091,8.363636364,276,0,0
/article/2023/02/penn-ivy-league-degree-return-on-investment,organic,115,54,2.12962963,12.27777778,270,0,0
/article/2024/03/penn-baseball-vs-brown-ivy-league-opener-recap,organic,115,32,3.59375,28.9375,210,0,0
/article/1992/04/u-accepts-highest-percentage-of-applicants-in-ivy-league,organic,114,57,2,18.42105263,266,0,0
/article/1994/10/implosion_destroys_old_sears_building,organic,114,47,2.425531915,9.595744681,275,0,0
/article/1995/09/two_university_alums_arrested_on_charges_of_first_degree_murder,organic,114,73,1.561643836,8.383561644,264,0,0
/article/2003/01/palladium_to_close_doors_after_two_decades_on_campus,organic,114,57,2,11.9122807,269,0,0
/article/2018/09/upenn-2021-sophomore-housing-required-greek,organic,114,59,1.93220339,15.6779661,232,0,0
/article/2019/11/business-of-life-wharton-council-mike-vaughan-venmo-penn,organic,114,50,2.28,14.1,272,0,0
/article/2021/05/move-bombing-36th-anniversary-west-philly-photo-gallery,organic,114,49,2.326530612,10.65306122,264,0,0
/article/2022/03/lia-thomas-ncaa-championships-100-freestyle,organic,114,47,2.425531915,6.595744681,270,0,0
/article/2022/08/corky-calhoun-penn-nba-finals-winner-trail-blazers,organic,114,46,2.47826087,29.89130435,266,0,0
/article/2022/12/penn-needs-an-upgraded-dining-experience,organic,114,43,2.651162791,32.23255814,237,0,0
/article/2023/04/spring-fling-lauv-fifty-penn-concert-festival-golden-anniversary,organic,114,52,2.192307692,5.519230769,215,0,0
/article/2023/11/locust-walk-israel-palestine-childhood-experiences-idf-mourning,organic,114,50,2.28,33.82,229,0,0
/article/2024/01/penn-faculty-senate-resolution-academic-freedom,referral,114,95,1.2,1.263157895,240,0,0
/article/2024/01/penn-uphs-doylestown-health-integration,referral,114,97,1.175257732,0.01030927835,316,0,0
/article/2024/02/crossword-02-28,referral,114,47,2.425531915,4.106382979,196,0,0
/article/2024/02/mini-crossword-02-27,email,114,52,2.192307692,12.5,224,0,0
/article/2024/02/penn-nil-athletics-pennil-initiative-sports,referral,114,66,1.727272727,4.712121212,227,0,0
/article/2024/03/crossword-03-27,email,114,51,2.235294118,3.294117647,248,0,0
/article/2024/03/penn-chatgpt-pro-benefits-classroom,email,114,50,2.28,27.58,243,0,0
/article/2024/04/penn-philadelphia-education-panel-board-andy-toy,organic,114,41,2.780487805,12.63414634,227,0,0
/section/wrestling,organic,114,48,2.375,4.625,158,0,0
/staff/fiona-herzog,organic,114,40,2.85,3.275,210,0,0
/article/2018/06/vagelos-challenge-award-scholarship-science-competitive-upenn-penn-philadelphia,organic,113,39,2.897435897,16.23076923,249,0,0
/article/2023/03/mini-crossword-03-22,organic,113,48,2.354166667,2.1875,220,0,0
/article/2023/06/penn-medicine-addiction-program-closure,organic,113,50,2.26,10.74,243,0,0
/article/2023/11/mini-crossword-11-20,organic,113,55,2.054545455,1.309090909,146,0,0
/article/2023/11/penn-mens-squash-roommates-dana-santry-nick-spizzirri,organic,113,53,2.132075472,19.50943396,244,0,0
/article/2024/01/mini-crossword-01-30,email,113,84,1.345238095,0,241,0,0
/article/2024/01/non-preprofessional-activities-penn-clubs,email,113,78,1.448717949,2.217948718,245,0,0
/article/2024/01/penn-trump-ineligible-ballots-colorado-maine-election-2024,organic,113,86,1.313953488,1.290697674,246,0,0
/article/2024/02/faces-of-black-penn-launch-experience,referral,113,52,2.173076923,1.615384615,236,0,0
/article/2024/02/penn-kelly-writers-house-new-exhibit-outside-perspectives,email,113,91,1.241758242,0,259,0,0
/article/2024/03/penn-federal-funding-chinatown-stitch-project,referral,113,40,2.825,35.8,244,0,0
/article/2024/03/penn-five-million-grant-learning-health-system-program,referral,113,38,2.973684211,10.63157895,240,0,0
/article/2024/03/penn-ukrainians-two-year-reflections,email,113,44,2.568181818,17.13636364,243,0,0
/article/2024/04/female-media-surveillance-privacy-privilege,referral,113,42,2.69047619,24.73809524,217,0,0
/article/2024/04/penn-graduate-student-workers-union-rally,referral,113,30,3.766666667,21.23333333,201,0,0
/multimedia/8d3fe5de-84ef-4b60-b398-69f9c617a6c2,referral,113,39,2.897435897,3.205128205,169,0,0
/staff/vidya-pandiaraju,organic,113,47,2.404255319,8.914893617,166,0,0
/article/1994/01/winter_storm_puts_philadelphians_on_thin_ice,organic,112,73,1.534246575,4.780821918,290,0,0
/article/2016/05/history-of-hamilton-in-philadelphia,organic,112,51,2.196078431,38.41176471,276,0,0
/article/2023/11/penn-abigail-blyler-positive-psychology-chat-gpt,organic,112,43,2.604651163,33.41860465,247,0,0
/article/2024/02/penn-mens-swimming-and-diving-ivy-league-championships-preview-2024,organic,112,28,4,40.14285714,212,0,0
/article/2024/02/penn-womens-fencing-ivy-league-championships-title,organic,112,61,1.836065574,6.081967213,192,0,0
/article/2024/03/penn-mens-swimming-ivy-league-championships-matt-fallon,organic,112,32,3.5,22.71875,212,0,0
/article/2024/03/penn-track-and-field-ncaa-indoor-track-and-field-championships,email,112,43,2.604651163,30.51162791,230,0,0
/article/2024/03/penn-track-and-field-penn-challenge-recap,organic,112,35,3.2,29.31428571,213,0,0
/article/2024/03/penn-womens-basketball-column-princeton,organic,112,35,3.2,33.2,195,0,0
/article/2024/03/penn-womens-basketball-vs-harvard-ivy-league-ivy-madness-clinching,referral,112,40,2.8,18.35,218,0,0
/article/2024/04/2024-penn-relays-athletes-vashti-cunningham-oliver-hoare-bryce-deadmon-nia-akins,referral,112,32,3.5,31.28125,194,0,0
/article/2024/04/mini-crossword-04-01,referral,112,49,2.285714286,1.693877551,226,0,0
/article/2024/04/penn-prize-engagement-innovation-awards,referral,112,38,2.947368421,21.31578947,212,0,0
/article/2024/04/penn-womens-lacrosse-vs-cornell-ivy-league-recap,organic,112,34,3.294117647,39.05882353,201,0,0
/gallery/photo-gallery-holi-2024,email,112,42,2.666666667,19.5,234,0,0
/article/2013/11/scott-mackler-obituary,organic,111,60,1.85,17.26666667,281,0,0
/article/2020/07/ivy-league-slavery-racist-past-princeton-yale-penn-woodrow-wilson,organic,111,53,2.094339623,11.94339623,271,0,0
/article/2021/02/carey-law-announces-alexander-scholarship,organic,111,52,2.134615385,4.211538462,271,0,0
/article/2021/02/franklin-field-philadelphia-eagles-penn-history,organic,111,57,1.947368421,33.31578947,267,0,0
/article/2021/02/mitch-marrow-penn-football-alum-hedge-fund-doggy-daycare,organic,111,50,2.22,18.32,273,0,0
/article/2021/11/freshman-sophomore-junior-senior-upenn-class-names-first-year-gendered,organic,111,55,2.018181818,9.109090909,258,0,0
/article/2023/09/penn-cancer-moonshot-scholars-neurosurgeon-nduka-amankulor,organic,111,47,2.361702128,26.53191489,257,0,0
/article/2023/11/penn-middle-east-studies-association-faculty-protect-letter,organic,111,59,1.881355932,17.61016949,237,0,0
/article/2023/12/penn-student-freshman-wins-tuition-100000-dollars-dr-pepper-big-12-championship-game,organic,111,59,1.881355932,7.661016949,218,0,0
/article/2024/01/penn-football-joey-slackman-academic-all-american-florida-gators,email,111,97,1.144329897,0,272,0,0
/article/2024/01/penn-rising-covid-cases-masking-guidelines,referral,111,78,1.423076923,0.01282051282,236,0,0
/article/2024/03/penn-wharton-executive-education-people-management-program,social,111,43,2.581395349,6,265,0,0
/article/2024/04/crossword-04-03,email,111,47,2.361702128,5.829787234,233,0,0
/article/2024/04/crossword-04-16,organic,111,44,2.522727273,0.9772727273,172,0,0
/article/2024/04/penn-track-and-field-throwing-docat-siblings,email,111,66,1.681818182,7.242424242,265,0,0
/section/admissions,referral,111,35,3.171428571,5,165,0,0
/staff/brett-seaton,organic,111,51,2.176470588,2.137254902,218,0,0
/article/2018/08/fels-institute-public-administration-masters-penn-upenn-ivy-league-philadelphia,organic,110,36,3.055555556,79.19444444,245,0,0
/article/2018/09/new-york-city-after-graduation-finance-consulting-upenn-penn-philadelphia,organic,110,46,2.391304348,8.239130435,259,0,0
/article/2022/11/penn-toast-throwing-tradition-or-waste,organic,110,49,2.244897959,21.51020408,248,0,0
/article/2023/09/campus-apartments-penn-poor-living-conditions-david-adelman,organic,110,43,2.558139535,18.06976744,243,0,0
/article/2023/11/penn-womens-track-and-field-coach-30-years-died-tony-tenisci,organic,110,46,2.391304348,17.39130435,252,0,0
/article/2023/12/penn-magill-stefanik-interaction-response-criticism,organic,110,61,1.803278689,13.57377049,235,0,0
/article/2024/01/mini-crossword-0129,email,110,81,1.358024691,0,252,0,0
/article/2024/02/penn-barbara-earl-thomas-arthur-ross-gallery-exhibition,organic,110,45,2.444444444,6.066666667,213,0,0
/article/2024/03/mini-crossword-03-29,email,110,59,1.86440678,13.38983051,231,0,0
/article/2024/03/natives-at-penn-13th-powwow,organic,110,30,3.666666667,23.3,197,0,0
/article/2024/03/penn-reproductive-justice-inaugural-conference,email,110,43,2.558139535,24.6744186,235,0,0
/article/2024/04/penn-basketball-sam-brown-injury,email,110,43,2.558139535,39.02325581,238,0,0
/multimedia/20870241-0892-4804-80a2-c849c88750f2,organic,110,40,2.75,2.225,194,0,0
/multimedia/67bb7189-03c7-4be8-9cc5-a86f7f11b718,organic,110,1,110,0,217,0,0
/multimedia/ca314d45-8a6a-4a9b-8156-2870ec8a73e6,referral,110,16,6.875,4.75,201,0,0
/article/2008/06/transformers_2_wraps_oncampus_filming,organic,109,55,1.981818182,10.25454545,273,0,0
/article/2018/01/trump-penn-wharton-data-education-times-ivy-league-business-finance-philadelphia-campaign,organic,109,64,1.703125,21.921875,261,0,0
/article/2020/08/joe-biden-penn-athletics-football-archmere-2020-election-delaware,referral,109,77,1.415584416,6.766233766,291,0,0
/article/2022/01/penn-meet-the-early-decision-class-of-2026,organic,109,43,2.534883721,22.04651163,238,0,0
/article/2022/11/students-deserve-better-soundproofed-dorms,organic,109,46,2.369565217,33.36956522,249,0,0
/article/2023/03/ivy-day-congratulations-gratitude-expectations-reality,organic,109,39,2.794871795,36.43589744,235,0,0
/article/2023/09/cade-massey-wharton-professor-nfl-draft-analytics-sports,organic,109,50,2.18,16.42,270,0,0
/article/2023/10/penn-faculty-student-ratio-data-higher-education,referral,109,68,1.602941176,14.20588235,280,0,0
/article/2024/01/mini-crossword-01-22,referral,109,80,1.3625,0,233,0,0
/article/2024/01/penn-rush-parker-transition-team,email,109,92,1.184782609,0.01086956522,246,0,0
/article/2024/02/penn-mert-cpr-training-event-2024,email,109,82,1.329268293,0.1951219512,258,0,0
/article/2024/03/crossword-03-12,organic,109,41,2.658536585,17.97560976,176,0,0
/article/1997/04/urban_outfitters_to_close_doors,organic,108,77,1.402597403,4.116883117,238,0,0
/article/2009/11/3_wrestlers_charged_with_assault,organic,108,51,2.117647059,16.15686275,266,0,0
/article/2012/04/flinging_through_the_years,organic,108,30,3.6,18.3,215,0,0
/article/2016/10/west-philadelphia-stable-cowboys-horses,organic,108,47,2.29787234,6.829787234,259,0,0
/article/2022/06/johnalbertlaylo-shooting-penn-philadelphia-philippines-filipino,organic,108,47,2.29787234,13.29787234,246,0,0
/article/2023/01/penn-college-hall-renovations-accessibility-improvements,organic,108,53,2.037735849,16.22641509,235,0,0
/article/2023/10/penn-hillel-student-safety-security,organic,108,53,2.037735849,10.81132075,230,0,0
/article/2023/11/penn-antisemitism-plan-magill-student-donor-reactions,organic,108,63,1.714285714,20.31746032,215,0,0
/article/2023/12/penn-2023-year-in-review,organic,108,86,1.255813953,1.802325581,136,0,0
/article/2024/02/baseball-versus-abilene-christian-university,referral,108,29,3.724137931,27.17241379,219,0,0
/article/2024/02/crossword-02-28,email,108,52,2.076923077,2.288461538,233,0,0
/article/2024/02/mini-crossword-02-22,email,108,64,1.6875,0.09375,225,0,0
/article/2024/02/penn-fetterman-septa-grant-announcement,referral,108,44,2.454545455,8.272727273,232,0,0
/article/2024/02/penn-polish-president-speaks-perry-world-house,referral,108,77,1.402597403,0.5584415584,254,0,0
/article/2024/02/penn-womens-track-and-field-ivy-coach-of-the-year-steve-dolan,organic,108,35,3.085714286,45.22857143,201,0,0
/article/2024/03/penn-wrestling-eiwa-conference-championships-recap,email,108,59,1.830508475,4.796610169,252,0,0
/staff/max-annunziata,organic,108,41,2.634146341,5.975609756,195,0,0
/article/1993/01/ivory_towers_cornell_student_dies_in_frat_house_chimney,organic,107,52,2.057692308,23.90384615,263,0,0
/article/2018/09/transfer-students-upenn-philly-ivy-league-colleges,organic,107,49,2.183673469,14.81632653,255,0,0
/article/2020/08/penn-student-death-jerry-sun-friends,organic,107,52,2.057692308,33.96153846,266,0,0
/article/2022/05/raising-canes-opening-university-city,organic,107,57,1.877192982,9.596491228,260,0,0
/article/2023/01/penn-meet-early-decision-class-of-2027,referral,107,47,2.276595745,13.87234043,255,0,0
/article/2023/11/israel-hamas-ignorance-discourse-nuance-conflict,organic,107,57,1.877192982,20.26315789,227,0,0
/article/2024/02/baseball-versus-abilene-christian-university,organic,107,34,3.147058824,27.11764706,186,0,0
/article/2024/02/penn-mens-basketball-harvard-ivy-madness-out,referral,107,51,2.098039216,39.35294118,255,0,0
/article/2024/02/penn-scooter-thefts-increase-public-safety,referral,107,71,1.507042254,2.957746479,219,0,0
/article/2024/03/crossword-03-27,organic,107,43,2.488372093,1.88372093,167,0,0
/article/2024/04/crossword-04-01,organic,107,48,2.229166667,7.958333333,166,0,0
/article/2024/04/mini-crossword-04-09,referral,107,52,2.057692308,0.9423076923,219,0,0
/article/2024/04/mini-crossword-04-12,email,107,51,2.098039216,3.843137255,215,0,0
/article/2024/04/penn-grief-support-group-undergraduate-assembly,referral,107,34,3.147058824,30.14705882,218,0,0
/article/2024/04/penn-wharton-peru-president-francisco-sagasti-governance,organic,107,30,3.566666667,17,206,0,0
/multimedia/2749d925-36e7-4efc-bacd-0d3831c6d09f,organic,107,24,4.458333333,2.75,168,0,0
/section/politics,referral,107,21,5.095238095,5.619047619,159,0,0
/article/2004/01/brother_stephen_convicted_of_soliciting_sex,organic,106,60,1.766666667,12.21666667,264,0,0
/article/2013/02/bruce-dern-left-penn-found-niche-in-hollywood,organic,106,52,2.038461538,31.34615385,258,0,0
/article/2015/04/average-gpa-differs-slightly-by-school,referral,106,38,2.789473684,9.210526316,236,0,0
/article/2018/01/blaze-bernstein-arrest-upenn-pennsylvania-ivy-league-death-missing-student-orange-county,organic,106,39,2.717948718,23.76923077,195,0,0
/article/2019/02/presidents-day-ivy-league-columbia-dartmouth-break-upenn-philadelphia,organic,106,84,1.261904762,0.9285714286,283,0,0
/article/2021/11/penn-gene-therapy-program-toxic-workplace-jim-wilson-accusations-abuse,referral,106,54,1.962962963,87.96296296,229,0,0
/article/2022/03/samy-morton-penn-womens-rowing-profile,organic,106,44,2.409090909,32.09090909,265,0,0
/article/2023/05/lochlahn-march-senior-column-2023,organic,106,36,2.944444444,32.94444444,223,0,0
/article/2023/10/white-collar-crime-inherent-violence-fraud-deception-finance,organic,106,41,2.585365854,9.853658537,220,0,0
/article/2023/11/penn-students-united-nations-millenium-fellows-2023,organic,106,36,2.944444444,12.55555556,226,0,0
/article/2023/12/accommodations-students-disabilities-discrimination-fair-equal-access,organic,106,57,1.859649123,13.19298246,190,0,0
/article/2024/01/mini-crossword-01-22,email,106,94,1.127659574,0.01063829787,258,0,0
/article/2024/02/penn-museum-burial-controversy,referral,106,73,1.452054795,2.082191781,144,0,0
/article/2024/03/crossword-03-18,organic,106,37,2.864864865,1.135135135,164,0,0
/article/2024/03/penn-democrats-city-councilmember-katherine-gilmore-richardson,email,106,53,2,10.32075472,230,0,0
/article/2024/03/penn-democrats-city-councilmember-katherine-gilmore-richardson,organic,106,27,3.925925926,25.7037037,201,0,0
